alcohol_beer_and_wine,alcohol_full_bar,alcohol_none,businessAcceptsCreditCards_False,businessAcceptsCreditCards_True,businessParking_False,businessParking_True,goodForKids_False,goodForKids_True,noiseLevel_average,noiseLevel_loud,noiseLevel_quiet,noiseLevel_very_loud,restaurantsAttire_casual,restaurantsAttire_dressy,restaurantsAttire_formal,restaurantsDelivery_False,restaurantsDelivery_True,restaurantsGoodForGroups_False,restaurantsGoodForGroups_True,restaurantsPriceRange_1,restaurantsPriceRange_2,restaurantsPriceRange_3,restaurantsPriceRange_4,restaurantsReservations_False,restaurantsReservations_True,restaurantsTakeOut_False,restaurantsTakeOut_True,smoking_no,smoking_outdoor,smoking_yes,wiFi_free,wiFi_no,wiFi_paid,postal_code,neighborhood,stars,review_count
0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,M5J 1A7,Harbourfront,3.5,0.10032715376226826
0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,M5J 2T3,Downtown Core,3.0,0.17502726281352235
0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,M5G 1H1,Downtown Core,4.0,0.18102508178844057
0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,M4W 3T5,Church-Wellesley Village,3.0,0.027808069792802616
0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,M5R 1B9,Yorkville,3.5,0.05179934569247546
0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,M4S 2A3,Mount Pleasant and Davisville,4.0,0.05561613958560523
0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,M4K 1P4,Greektown,2.5,0.04198473282442748
0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,M5B 1S9,Downtown Core,4.0,0.028898582333696837
0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,M5T 1L8,Chinatown,3.0,0.009269356597600873
0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,M5V 3Z2,City Place,2.5,0.028353326063249727
0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,M4J 1M9,The Danforth,4.0,0.08505997818974918
1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,M5T 2G2,Chinatown,3.5,0.05452562704471101
0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,M6K 1G3,Parkdale,1.5,0.014176663031624863
1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,M6P 1A7,High Park,4.0,0.021810250817884406
0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,M6J 2N9,Little Italy,3.5,0.014721919302071973
1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,M6G 2T9,Koreatown,3.5,0.03707742639040349
0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,M5T 1L2,Downtown Core,3.5,0.0539803707742639
0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,M5A 1K2,Corktown,3.5,0.006543075245365322
0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,M5V 1J9,Entertainment District,3.0,0.010905125408942203
0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,M5T 1N8,Chinatown,3.0,0.03816793893129771
0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,M4Y 2E1,Church-Wellesley Village,3.0,0.009269356597600873
0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,M5B 1E1,Downtown Core,3.5,0.016357688113413305
0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,M1R 4E2,Scarborough,4.5,0.04143947655398037
0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,M5J 3B2,Harbourfront,3.0,0.04034896401308615
0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,M8Z 1R8,Etobicoke,3.5,0.026172300981461286
0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,M5H 1K4,Entertainment District,4.0,0.0812431842966194
0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,M6K 3E1,Liberty Village,3.5,0.23773173391494
1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,M2N 5S1,Willowdale,3.0,0.0027262813522355507
0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,M5H 1T1,Financial District,4.0,0.007088331515812432
0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,M1T 1A4,Scarborough,4.0,0.011450381679389313
1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,M5B 1R7,Ryerson,3.5,0.1128680479825518
1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,M5T 1G5,Downtown Core,3.0,0.04416575790621592
0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,M6R 1B3,Parkdale,4.0,0.014176663031624863
0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,M5E 1E1,St. Lawrence,4.0,0.04198473282442748
1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,M5T 2C2,Alexandra Park,3.0,0.08287895310796074
0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,M5T 1T1,Kensington Market,2.5,0.03707742639040349
0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,M5V 2B3,Alexandra Park,4.0,0.11123227917121047
0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,M4W 3T5,Church-Wellesley Village,4.5,0.03162486368593239
1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,M4X 1H2,Cabbagetown,3.5,0.025081788440567066
0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,M5R 2K9,The Annex,3.5,0.03871319520174482
0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,M5S 1W2,The Annex,3.5,0.10087241003271538
0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,M6K 1L4,Parkdale,4.0,0.07360959651035986
0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,M4K 1P5,Greektown,2.0,0.0010905125408942203
0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,M5C 3G8,Downtown Core,3.0,0.009269356597600873
0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,M1H 3K3,Scarborough,3.0,0.04689203925845147
0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,M2N 5S2,Willowdale,3.0,0.04689203925845147
0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,,Harbourfront,3.0,0.010905125408942203
0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,M1L 3K7,Scarborough,3.5,0.0
1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,M6P 1Y3,The Junction,4.5,0.0430752453653217
0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,M4Y 2C3,Church-Wellesley Village,4.0,0.16030534351145037
0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,M5V 1P7,Entertainment District,3.5,0.09269356597600872
0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,M5G 2A7,Downtown Core,3.0,0.029989094874591057
0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,M6E 1C4,Corso Italia,3.5,0.0021810250817884407
1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,M6R 2L3,Roncesvalles,4.0,0.0059978189749182115
0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,M6J 1V1,Little Italy,3.5,0.028898582333696837
0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,M5V 2B5,Alexandra Park,3.5,0.0376226826608506
1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,M6J 1X4,Ossington Strip,4.0,0.004907306434023991
0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,M6P 2J3,The Junction,3.0,0.025081788440567066
0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,M6S 1M8,Bloor-West Village,3.0,0.004907306434023991
0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,M6K 1L4,Parkdale,3.5,0.13086150490730644
0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,M4S 2A2,Mount Pleasant and Davisville,4.5,0.016357688113413305
0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,M6R 2L6,Roncesvalles,4.0,0.07960741548527808
0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,M9A 1C2,Etobicoke,4.0,0.003271537622682661
1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,M6J 1J6,Beaconsfield Village,4.0,0.031079607415485277
0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,M5G 1C7,Downtown Core,2.5,0.021264994547437296
0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,M8Y 1K8,Etobicoke,3.5,0.009814612868047983
0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,M6R 1V6,High Park,3.5,0.008178844056706653
0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,M4M 2S1,Leslieville,4.0,0.026717557251908396
0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,M6H 1A5,Dufferin Grove,4.5,0.028353326063249727
1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,M5A 2H4,Cabbagetown,4.0,0.04580152671755725
0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,M8Z 1R5,Etobicoke,3.0,0.03816793893129771
0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,M6P 3S6,The Junction,3.5,0.04362050163576881
1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,M5B 1Y4,Corktown,3.5,0.028353326063249727
0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,M6J 1J3,Beaconsfield Village,2.0,0.014176663031624863
0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,M5L 1G4,Downtown Core,2.5,0.013086150490730643
0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,M4W 3E2,Yorkville,3.5,0.008724100327153763
0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,M4J 1M6,The Danforth,3.5,0.008724100327153763
0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,M9W 1P7,Etobicoke,5.0,0.0005452562704471102
0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,M4M 1H3,Riverdale,4.0,0.007633587786259542
0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,M6K 3R5,Liberty Village,3.0,0.014721919302071973
0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,M5V 2T3,Niagara,2.5,0.004362050163576881
0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,M5A 1T7,Corktown,4.0,0.017993456924754635
0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,M4X 1G1,Cabbagetown,4.0,0.03653217011995638
0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,M5S 1S5,The Annex,3.0,0.06652126499454744
0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,M8V 1K2,New Toronto,3.5,0.009814612868047983
0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,M4P 2H9,Yonge and Eglinton,4.0,0.04580152671755725
0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,M5V 3X5,Entertainment District,3.5,0.10905125408942203
0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,M6J 2Z8,Ossington Strip,4.0,0.06652126499454744
0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,M5H 4E7,Downtown Core,4.0,0.014176663031624863
0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,M6H 1N9,Bloordale Village,4.0,0.025081788440567066
0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,M4W 3Y3,Church-Wellesley Village,2.0,0.0010905125408942203
0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,M6P 3S8,The Junction,4.0,0.014176663031624863
0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,M1S 3G9,Scarborough,3.5,0.0021810250817884407
0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,M9A 1B7,Etobicoke,4.5,0.0021810250817884407
0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,M5S 2Y1,Discovery District,3.0,0.012540894220283533
0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,M5V 1J2,Entertainment District,2.5,0.03816793893129771
0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,M8V 1B8,Etobicoke,4.0,0.023991275899672846
0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,M5B,Ryerson,4.0,0.22846237731733915
1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,M5B,Ryerson,2.5,0.020174482006543076
1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,M5H 1X6,Entertainment District,3.0,0.020719738276990186
0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,M4K 1P5,Greektown,3.0,0.014176663031624863
0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,M4Y 2E1,Church-Wellesley Village,3.5,0.03326063249727372
0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,M4V 1K6,Yonge and St. Clair,4.0,0.06597600872410032
0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,M6H 1A4,Dufferin Grove,3.0,0.015812431842966195
0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,M1L 4C3,Scarborough,3.0,0.009269356597600873
1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,M6G 4B9,Koreatown,4.5,0.08833151581243184
1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,M6S 1P5,Bloor-West Village,3.5,0.018538713195201745
0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,M5J 1E4,Financial District,3.0,0.0054525627044711015
0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,M5B 2L7,Downtown Core,3.5,0.0321701199563795
1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,M1S 2B7,Scarborough,3.0,0.015267175572519083
0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,M8Y 1H8,Etobicoke,4.0,0.014176663031624863
0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,M5B 1T3,Downtown Core,3.5,0.026172300981461286
0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,M4T 2S9,Deer Park,3.0,0.012540894220283533
1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,M5G 1H2,Downtown Core,3.5,0.024536532170119956
1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,M6S 1N6,Bloor-West Village,4.0,0.027808069792802616
0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,M4M 1Z1,Leslieville,4.5,0.04034896401308615
1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,M1L,Scarborough,2.5,0.010359869138495093
0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,M5B 2H1,Downtown Core,2.0,0.003816793893129771
0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,M6R 1X3,Roncesvalles,4.0,0.019083969465648856
0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,M6K,Brockton Village,4.0,0.017448200654307525
0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,M4L 1Y6,Leslieville,3.0,0.0005452562704471102
0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,M5T 2L6,Kensington Market,3.0,0.022355507088331516
0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,M6J 1G9,West Queen West,3.5,0.10577971646673937
0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,M5B 2R3,Downtown Core,3.0,0.09323882224645584
0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,M4W 3R8,Church-Wellesley Village,3.5,0.04362050163576881
0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,M4Y 2C6,Church-Wellesley Village,3.0,0.023991275899672846
0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,M4S 2B2,Yonge and Eglinton,3.5,0.03816793893129771
1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,M6G 1C2,Little Italy,3.5,0.006543075245365322
0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,M4L 2P4,Leslieville,4.0,0.08942202835332606
0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,M5J 1A6,Harbourfront,2.0,0.10087241003271538
0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,M8X 1E7,Etobicoke,4.5,0.014176663031624863
0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,M1V 5N1,Milliken,4.0,0.014721919302071973
0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,M5V 3T4,Entertainment District,2.5,0.014176663031624863
0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,M4J 1M1,The Danforth,4.0,0.04689203925845147
0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,M5G 2B3,Downtown Core,3.0,0.017448200654307525
0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,M6G 3N4,Christie Pits,4.0,0.026717557251908396
0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,M4W 1A7,Yorkville,3.5,0.0806979280261723
0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,M4P 2H6,Yonge and Eglinton,3.5,0.022355507088331516
0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,M9P 3B5,Etobicoke,3.5,0.0059978189749182115
0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,M6G 1L2,Koreatown,2.0,0.006543075245365322
0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,M1E 2N4,Scarborough,2.5,0.0016357688113413304
